ccolin	6000	0	0	0	0
colin 	6000	0	0	0	0
colin 	6000	0	0	0	0
colin	6000	0	0	0	0
colin	6000	0	0	0	0
colin 	1000	0	0	1	0
colin	6000	0	0	0	0
colin	1000	0	0	1	0
colin	6000	0	0	0	0
